worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
3711,56,male,manufacturing,welder,5.0,yes,yes,day,2050-04-27,medium,0.0,0.0
3712,46,female,healthcare,paramedic,6.0,yes,yes,night,2064-04-27,low,0.0,0.0
3713,56,male,construction,foreman,0.0,no,yes,day,2064-04-27,medium,0.0,0.0
3714,24,male,construction,electrician,3.0,yes,no,day,2062-04-27,low,0.0,1.0
3715,24,male,agriculture,harvester,7.0,no,no,day,2025-04-30,medium,0.0,0.0
3716,45,female,agriculture,harvester,2.0,yes,yes,night,2062-04-27,medium,0.0,0.0
3717,24,male,construction,electrician,6.0,no,yes,night,2060-04-27,medium,0.0,0.0
3718,51,female,construction,foreman,4.0,no,yes,night,2050-04-27,medium,0.0,1.0
3719,36,male,manufacturing,technician,3.0,no,yes,day,2043-04-27,medium,0.0,0.0
3720,57,female,construction,electrician,3.0,no,yes,night,2037-04-27,low,1.0,1.0
3721,23,female,manufacturing,assembler,5.0,yes,no,night,2068-04-27,high,1.0,1.0
3722,53,male,healthcare,lab technician,0.0,yes,no,night,2045-04-27,low,0.0,0.0
3723,51,male,agriculture,harvester,0.0,no,no,night,2049-04-27,low,0.0,1.0
3724,36,male,healthcare,nurse,5.0,yes,yes,night,2032-04-27,low,0.0,0.0
3725,20,male,construction,foreman,0.0,no,no,night,2065-04-27,medium,0.0,1.0
3726,35,female,construction,foreman,6.0,no,no,night,2052-04-27,low,0.0,0.0
3727,39,male,mining,machine operator,9.0,no,yes,day,2042-04-27,high,0.0,1.0
3728,34,male,construction,foreman,6.0,yes,yes,day,2051-04-27,medium,0.0,0.0
3729,34,male,manufacturing,quality inspector,7.0,no,no,night,2068-04-27,high,0.0,0.0
3730,21,female,healthcare,paramedic,6.0,yes,no,day,2043-04-27,medium,0.0,0.0
3731,44,male,construction,foreman,6.0,yes,no,night,2068-04-27,medium,0.0,1.0
3732,28,male,manufacturing,welder,6.0,no,yes,night,2060-04-27,medium,0.0,0.0
3733,44,female,healthcare,lab technician,4.0,yes,no,night,,medium,1.0,0.0
3734,47,female,mining,surveyor,5.0,no,yes,night,2049-04-27,medium,0.0,0.0
3735,35,female,mining,driller,3.0,yes,no,day,2037-04-27,medium,0.0,1.0
3736,43,female,construction,electrician,2.0,no,yes,night,2059-04-27,high,0.0,0.0
3737,56,male,agriculture,harvester,2.0,yes,no,night,2032-04-27,medium,0.0,0.0
3738,38,female,agriculture,harvester,9.0,yes,no,day,2034-04-27,medium,0.0,1.0
3739,58,female,manufacturing,welder,1.0,yes,no,day,2058-04-27,medium,0.0,1.0
3740,18,male,manufacturing,welder,4.0,yes,yes,day,2037-04-27,high,0.0,0.0
3741,21,female,agriculture,harvester,8.0,no,yes,day,2038-04-27,low,0.0,0.0
3742,59,male,manufacturing,technician,9.0,no,no,night,2046-04-27,medium,0.0,1.0
3743,20,male,healthcare,nurse,2.0,no,no,night,2025-04-30,low,0.0,0.0
3744,24,female,agriculture,irrigation technician,8.0,yes,no,night,2039-04-27,medium,0.0,0.0
3745,40,female,agriculture,irrigation technician,10.0,no,no,day,2042-04-27,low,0.0,0.0
3746,37,male,construction,builder,7.0,yes,yes,night,2060-04-27,medium,1.0,1.0
3747,32,female,healthcare,nurse,8.0,yes,no,day,2059-04-27,high,0.0,0.0
3748,51,female,healthcare,paramedic,6.0,no,no,night,2036-04-27,high,0.0,1.0
3749,29,female,agriculture,irrigation technician,6.0,yes,no,day,2069-04-27,high,0.0,1.0
3750,41,female,healthcare,lab technician,4.0,yes,no,night,2046-04-27,low,0.0,0.0
3751,51,female,healthcare,paramedic,6.0,no,yes,night,2065-04-27,high,0.0,1.0
3752,51,female,manufacturing,welder,3.0,yes,no,night,2045-04-27,medium,0.0,0.0
3753,49,female,mining,driller,7.0,no,no,night,2047-04-27,medium,0.0,0.0
3754,31,female,manufacturing,assembler,5.0,yes,yes,night,2034-04-27,medium,0.0,0.0
3755,39,female,manufacturing,assembler,3.0,no,no,day,2025-04-30,low,0.0,0.0
3756,51,female,mining,surveyor,0.0,yes,yes,day,2064-04-27,medium,0.0,0.0
3757,36,male,mining,blaster,7.0,no,yes,night,2025-04-30,medium,0.0,0.0
3758,32,male,manufacturing,welder,4.0,no,no,night,2033-04-27,low,0.0,1.0
3759,56,female,manufacturing,quality inspector,12.0,yes,no,day,2051-04-27,high,0.0,0.0
3760,43,female,agriculture,harvester,0.0,yes,yes,day,2056-04-27,low,0.0,0.0
3761,40,male,mining,blaster,5.0,yes,yes,night,2038-04-27,medium,0.0,0.0
3762,24,male,manufacturing,quality inspector,7.0,yes,no,night,2040-04-27,high,0.0,1.0
3763,20,female,mining,blaster,0.0,yes,no,night,2045-04-27,medium,0.0,1.0
3764,24,female,mining,surveyor,10.0,no,no,night,2044-04-27,high,0.0,0.0
3765,19,female,construction,foreman,7.0,yes,no,night,2065-04-27,medium,0.0,0.0
3766,40,female,healthcare,paramedic,5.0,yes,yes,night,,medium,1.0,0.0
3767,45,female,manufacturing,quality inspector,6.0,no,yes,day,2044-04-27,low,0.0,1.0
3768,27,male,agriculture,irrigation technician,4.0,yes,yes,day,2044-04-27,medium,0.0,0.0
3769,57,female,agriculture,harvester,1.0,no,yes,night,2067-04-27,low,0.0,0.0
3770,31,male,healthcare,lab technician,6.0,no,yes,day,2050-04-27,low,0.0,0.0
3771,57,male,mining,surveyor,7.0,yes,yes,night,2056-04-27,medium,0.0,1.0
3772,39,female,manufacturing,quality inspector,1.0,no,yes,day,2037-04-27,medium,1.0,0.0
3773,45,female,mining,surveyor,5.0,no,yes,night,,medium,0.0,0.0
3774,58,male,manufacturing,welder,5.0,yes,no,night,2063-04-27,low,1.0,0.0
3775,25,male,mining,driller,8.0,no,yes,night,2052-04-27,high,1.0,0.0
3776,57,female,construction,foreman,5.0,no,no,night,2040-04-27,medium,0.0,0.0
3777,19,male,agriculture,farmer,4.0,no,yes,day,2061-04-27,low,0.0,0.0
3778,56,male,manufacturing,technician,9.0,no,no,night,2056-04-27,medium,0.0,0.0
3779,27,male,mining,surveyor,0.0,no,yes,day,,medium,0.0,1.0
3780,41,female,construction,plumber,7.0,yes,no,day,2058-04-27,high,0.0,1.0
3781,21,female,construction,foreman,7.0,no,yes,night,2061-04-27,medium,0.0,1.0
3782,37,male,construction,electrician,5.0,yes,yes,day,2050-04-27,medium,0.0,1.0
3783,28,male,construction,builder,9.0,yes,yes,day,2060-04-27,high,0.0,0.0
3784,21,female,healthcare,nurse,4.0,yes,yes,night,2066-04-27,high,0.0,0.0
3785,59,female,mining,surveyor,7.0,yes,yes,day,2045-04-27,low,0.0,0.0
3786,38,male,construction,plumber,3.0,no,yes,night,2043-04-27,low,1.0,0.0
3787,46,female,mining,surveyor,5.0,yes,yes,day,2068-04-27,low,0.0,0.0
3788,24,male,manufacturing,technician,4.0,yes,yes,night,2056-04-27,low,0.0,1.0
3789,32,female,agriculture,farmer,4.0,no,yes,night,2035-04-27,medium,1.0,0.0
3790,23,male,mining,blaster,7.0,no,no,night,2065-04-27,medium,0.0,1.0
3791,19,female,manufacturing,technician,3.0,no,no,day,2045-04-27,medium,0.0,0.0
3792,27,female,manufacturing,technician,5.0,yes,yes,day,2041-04-27,low,0.0,0.0
3793,49,female,construction,plumber,2.0,yes,yes,night,2055-04-27,medium,1.0,0.0
3794,21,male,mining,blaster,7.0,no,yes,night,2057-04-27,high,0.0,1.0
3795,20,male,healthcare,lab technician,4.0,yes,yes,day,2045-04-27,low,0.0,0.0
3796,53,male,manufacturing,welder,5.0,no,yes,night,2037-04-27,high,0.0,1.0
3797,33,male,agriculture,farmer,9.0,no,no,night,2041-04-27,low,0.0,1.0
3798,28,female,healthcare,lab technician,3.0,yes,yes,day,2051-04-27,medium,0.0,0.0
3799,55,male,healthcare,lab technician,5.0,yes,yes,night,2056-04-27,medium,0.0,0.0
3800,44,female,agriculture,irrigation technician,5.0,no,yes,day,2060-04-27,medium,0.0,0.0
3801,59,male,healthcare,nurse,5.0,yes,yes,day,2051-04-27,low,0.0,0.0
3802,31,female,healthcare,paramedic,1.0,no,yes,night,2058-04-27,high,1.0,1.0
3803,18,male,construction,foreman,3.0,yes,no,day,2043-04-27,low,0.0,0.0
3804,25,male,agriculture,irrigation technician,1.0,no,yes,day,2058-04-27,high,0.0,0.0
3805,26,male,construction,foreman,0.0,no,yes,night,2054-04-27,medium,0.0,0.0
3806,34,female,agriculture,farmer,7.0,yes,no,night,2062-04-27,high,0.0,1.0
3807,50,female,healthcare,paramedic,7.0,no,no,day,2040-04-27,medium,0.0,0.0
3808,47,male,mining,surveyor,4.0,no,no,night,2044-04-27,high,0.0,0.0
3809,32,male,manufacturing,welder,3.0,yes,no,night,2040-04-27,medium,0.0,1.0
3810,56,male,manufacturing,quality inspector,5.0,yes,no,night,2037-04-27,medium,0.0,1.0
3811,36,female,healthcare,paramedic,6.0,yes,yes,day,2062-04-27,medium,0.0,0.0
3812,31,male,mining,machine operator,5.0,yes,yes,day,2036-04-27,high,0.0,1.0
3813,54,female,agriculture,irrigation technician,2.0,yes,no,night,2061-04-27,high,0.0,1.0
3814,34,male,manufacturing,quality inspector,5.0,yes,yes,day,2051-04-27,low,0.0,0.0
3815,25,female,mining,surveyor,6.0,yes,yes,night,2044-04-27,medium,0.0,0.0
3816,36,female,construction,builder,6.0,no,yes,night,2034-04-27,low,0.0,0.0
3817,48,male,healthcare,nurse,7.0,no,yes,night,2068-04-27,medium,0.0,1.0
3818,30,male,mining,surveyor,1.0,yes,no,night,2059-04-27,low,0.0,0.0
3819,21,female,construction,plumber,7.0,no,no,night,2035-04-27,medium,0.0,0.0
3820,22,male,agriculture,irrigation technician,3.0,no,yes,day,2068-04-27,medium,0.0,0.0
3821,36,male,agriculture,irrigation technician,1.0,yes,yes,day,2056-04-27,low,0.0,0.0
3822,33,female,agriculture,farmer,7.0,no,no,night,2047-04-27,medium,0.0,1.0
3823,46,female,healthcare,paramedic,2.0,no,yes,night,2048-04-27,low,0.0,0.0
3824,29,female,construction,electrician,3.0,no,no,night,2060-04-27,high,0.0,0.0
3826,44,female,mining,machine operator,3.0,no,no,day,2036-04-27,high,1.0,0.0
3827,32,female,construction,foreman,8.0,no,no,day,2068-04-27,high,0.0,1.0
3828,55,female,mining,surveyor,6.0,yes,no,night,2044-04-27,medium,1.0,1.0
3829,47,female,mining,blaster,6.0,no,no,night,2053-04-27,low,0.0,0.0
3830,37,female,construction,foreman,10.0,no,yes,night,2046-04-27,medium,0.0,0.0
3831,54,male,healthcare,paramedic,4.0,no,no,night,2057-04-27,low,0.0,1.0
3833,48,male,healthcare,nurse,6.0,yes,no,night,2056-04-27,medium,0.0,0.0
3834,50,female,agriculture,farmer,3.0,yes,yes,night,2044-04-27,medium,1.0,0.0
3835,58,male,agriculture,harvester,4.0,no,no,night,2040-04-27,medium,1.0,0.0
3836,25,female,construction,plumber,1.0,yes,yes,day,2062-04-27,low,1.0,0.0
3837,53,female,agriculture,farmer,4.0,yes,yes,night,2056-04-27,high,0.0,0.0
3839,20,female,healthcare,nurse,2.0,no,no,night,2042-04-27,medium,0.0,1.0
3840,57,male,mining,surveyor,5.0,yes,no,day,2059-04-27,medium,0.0,0.0
3841,55,female,healthcare,paramedic,11.0,no,yes,night,2025-04-30,low,0.0,0.0
3842,52,female,manufacturing,welder,5.0,no,yes,day,2037-04-27,medium,0.0,0.0
3843,56,female,agriculture,irrigation technician,1.0,no,no,day,2056-04-27,high,0.0,0.0
3844,44,male,manufacturing,assembler,4.0,yes,no,night,2033-04-27,medium,1.0,0.0
3845,32,male,agriculture,irrigation technician,6.0,yes,no,night,2059-04-27,medium,0.0,1.0
3846,24,male,manufacturing,welder,5.0,yes,no,day,2038-04-27,medium,0.0,0.0
3847,44,female,agriculture,irrigation technician,2.0,no,no,night,2057-04-27,low,0.0,1.0
3848,25,female,healthcare,nurse,8.0,yes,no,night,2066-04-27,low,0.0,1.0
3849,55,male,construction,builder,4.0,no,no,night,2033-04-27,medium,0.0,1.0
3850,58,female,agriculture,irrigation technician,5.0,no,yes,night,2046-04-27,medium,0.0,0.0
3851,26,male,agriculture,harvester,5.0,yes,no,night,2037-04-27,medium,1.0,0.0
3852,19,male,agriculture,irrigation technician,5.0,no,no,night,2041-04-27,medium,0.0,0.0
3853,30,female,healthcare,paramedic,4.0,no,yes,night,2064-04-27,low,0.0,1.0
3855,28,female,healthcare,lab technician,4.0,no,yes,night,2057-04-27,high,0.0,0.0
3856,31,male,construction,electrician,6.0,yes,no,day,2055-04-27,medium,0.0,0.0
3858,45,male,healthcare,nurse,1.0,yes,yes,day,2039-04-27,high,0.0,0.0
3859,22,female,manufacturing,quality inspector,6.0,yes,no,night,2045-04-27,low,1.0,0.0
3860,45,female,mining,surveyor,6.0,yes,yes,night,2065-04-27,high,0.0,0.0
3861,57,female,healthcare,lab technician,4.0,no,no,day,,low,0.0,0.0
3862,18,female,manufacturing,quality inspector,7.0,yes,no,night,2032-04-27,high,0.0,0.0
3863,40,male,manufacturing,quality inspector,3.0,no,yes,day,2045-04-27,high,0.0,0.0
3864,56,female,construction,plumber,4.0,no,yes,night,2061-04-27,medium,1.0,0.0
3865,30,female,construction,plumber,2.0,no,yes,night,2066-04-27,medium,0.0,0.0
3866,45,female,agriculture,irrigation technician,1.0,yes,yes,night,2065-04-27,low,0.0,0.0
3867,42,female,agriculture,irrigation technician,7.0,no,yes,night,2054-04-27,low,0.0,0.0
3868,49,female,mining,surveyor,3.0,no,yes,night,2064-04-27,medium,0.0,1.0
3869,22,female,healthcare,lab technician,5.0,yes,no,day,2056-04-27,medium,0.0,0.0
3870,18,male,manufacturing,technician,1.0,yes,no,night,2037-04-27,medium,0.0,1.0
3871,54,male,healthcare,nurse,10.0,no,yes,day,2065-04-27,medium,0.0,0.0
3872,29,male,healthcare,nurse,2.0,yes,no,night,2044-04-27,medium,1.0,0.0
3873,24,male,mining,blaster,2.0,no,yes,night,2060-04-27,medium,0.0,1.0
3874,51,female,manufacturing,assembler,3.0,no,yes,night,2036-04-27,medium,0.0,0.0
3875,44,male,mining,machine operator,3.0,yes,no,day,2064-04-27,medium,0.0,0.0
3876,57,female,construction,foreman,4.0,no,yes,night,2050-04-27,high,0.0,0.0
3877,44,male,healthcare,paramedic,3.0,no,no,night,2059-04-27,low,1.0,0.0
3878,26,male,mining,machine operator,6.0,yes,yes,night,2068-04-27,medium,0.0,1.0
3879,29,female,agriculture,farmer,2.0,yes,yes,day,2040-04-27,low,1.0,0.0
3880,27,female,agriculture,farmer,5.0,no,yes,night,2047-04-27,medium,1.0,0.0
3881,24,female,construction,electrician,4.0,no,yes,night,2037-04-27,medium,0.0,0.0
3882,55,female,construction,foreman,8.0,yes,no,day,2065-04-27,low,0.0,0.0
3883,51,female,mining,blaster,0.0,yes,no,night,2033-04-27,high,0.0,0.0
3884,46,female,construction,electrician,4.0,yes,yes,night,2034-04-27,low,0.0,0.0
3885,37,female,healthcare,nurse,8.0,no,yes,day,2056-04-27,high,0.0,1.0
3887,42,male,agriculture,farmer,4.0,no,yes,night,2060-04-27,high,1.0,0.0
3888,31,male,healthcare,nurse,7.0,no,yes,night,2041-04-27,high,0.0,0.0
3889,22,female,manufacturing,quality inspector,4.0,no,no,night,2042-04-27,medium,1.0,1.0
3890,24,male,manufacturing,welder,3.0,no,no,night,2040-04-27,low,0.0,1.0
3891,25,male,mining,blaster,7.0,no,yes,day,2058-04-27,medium,0.0,1.0
3892,20,male,healthcare,nurse,4.0,no,yes,day,2058-04-27,low,0.0,0.0
3893,41,male,construction,builder,4.0,no,no,night,2041-04-27,medium,0.0,1.0
3894,37,female,construction,plumber,0.0,yes,no,night,2037-04-27,medium,0.0,0.0
3895,28,male,agriculture,farmer,12.0,no,yes,day,2034-04-27,low,0.0,0.0
3896,48,male,manufacturing,assembler,5.0,yes,yes,night,2057-04-27,low,0.0,1.0
3897,52,male,agriculture,harvester,0.0,yes,yes,night,2054-04-27,high,0.0,1.0
3899,41,male,healthcare,paramedic,0.0,yes,no,night,2048-04-27,low,0.0,0.0
3901,32,male,mining,machine operator,1.0,yes,no,day,2051-04-27,low,0.0,1.0
3902,27,male,construction,foreman,7.0,no,yes,night,2037-04-27,high,0.0,0.0
3903,46,male,agriculture,farmer,9.0,yes,no,night,2037-04-27,medium,0.0,0.0
3904,31,female,healthcare,paramedic,8.0,no,no,day,2063-04-27,medium,1.0,0.0
3905,55,male,mining,machine operator,2.0,no,yes,day,2035-04-27,medium,0.0,1.0
3906,18,female,manufacturing,assembler,1.0,yes,yes,night,2059-04-27,low,1.0,0.0
3907,34,male,mining,machine operator,7.0,yes,yes,night,2051-04-27,medium,0.0,0.0
3908,48,female,mining,driller,4.0,yes,no,night,2069-04-27,high,0.0,1.0
3909,21,male,healthcare,paramedic,4.0,yes,no,day,2041-04-27,low,0.0,0.0
3910,47,female,agriculture,irrigation technician,6.0,yes,no,day,2047-04-27,medium,0.0,0.0
3911,43,male,mining,driller,6.0,yes,no,day,2065-04-27,medium,0.0,1.0
3912,40,female,construction,foreman,11.0,no,yes,day,2043-04-27,high,0.0,1.0
3913,29,male,construction,electrician,4.0,no,yes,night,2049-04-27,low,0.0,0.0
3914,24,male,construction,builder,4.0,no,no,night,2052-04-27,low,0.0,0.0
3915,49,female,manufacturing,assembler,4.0,no,no,night,2064-04-27,medium,1.0,0.0
3916,28,female,agriculture,irrigation technician,0.0,yes,yes,day,2061-04-27,medium,0.0,0.0
3917,56,male,manufacturing,assembler,0.0,yes,yes,day,2038-04-27,low,0.0,0.0
3918,52,female,manufacturing,technician,4.0,yes,yes,night,2066-04-27,high,0.0,0.0
3919,26,male,construction,foreman,1.0,no,no,day,2061-04-27,high,0.0,0.0
3920,25,male,mining,driller,0.0,no,no,night,2063-04-27,high,1.0,0.0
3921,50,male,construction,plumber,3.0,yes,no,night,2034-04-27,low,1.0,1.0
3922,29,female,mining,machine operator,4.0,yes,no,day,2064-04-27,low,0.0,0.0
3923,19,female,healthcare,lab technician,1.0,yes,no,night,2060-04-27,medium,0.0,1.0
3925,31,male,construction,foreman,0.0,yes,no,day,2040-04-27,low,0.0,0.0
3926,26,female,agriculture,farmer,6.0,no,no,night,2061-04-27,high,0.0,1.0
3927,34,female,healthcare,paramedic,5.0,yes,yes,night,2045-04-27,medium,0.0,0.0
3928,56,female,construction,builder,1.0,no,yes,day,2060-04-27,medium,0.0,0.0
3929,42,male,manufacturing,quality inspector,12.0,no,no,day,2032-04-27,medium,0.0,1.0
3930,44,female,healthcare,lab technician,6.0,no,no,night,2066-04-27,high,0.0,0.0
3931,42,male,mining,blaster,5.0,no,no,night,2059-04-27,medium,0.0,0.0
3932,26,female,healthcare,paramedic,10.0,no,no,night,2060-04-27,medium,0.0,1.0
3933,22,male,construction,foreman,5.0,yes,no,day,2060-04-27,low,0.0,0.0
3934,40,male,manufacturing,technician,3.0,yes,yes,night,2064-04-27,high,1.0,1.0
3936,31,female,construction,electrician,4.0,yes,yes,day,2040-04-27,high,1.0,0.0
3937,24,male,construction,foreman,3.0,no,no,night,2040-04-27,medium,0.0,1.0
3939,45,male,healthcare,paramedic,2.0,no,yes,day,2047-04-27,low,0.0,0.0
3940,46,female,healthcare,nurse,2.0,yes,yes,night,2035-04-27,low,0.0,0.0
3941,44,male,mining,machine operator,0.0,no,yes,day,2046-04-27,low,0.0,0.0
3942,29,male,agriculture,farmer,5.0,yes,yes,night,2040-04-27,low,1.0,0.0
3943,59,male,mining,machine operator,3.0,no,no,day,2040-04-27,medium,0.0,0.0
3944,32,female,mining,machine operator,6.0,yes,yes,night,2068-04-27,medium,0.0,0.0
3945,23,male,healthcare,paramedic,3.0,no,yes,day,,medium,0.0,0.0
3946,38,male,agriculture,harvester,3.0,yes,no,night,2040-04-27,low,0.0,1.0
3947,51,female,construction,plumber,2.0,no,no,day,2044-04-27,low,1.0,1.0
3948,35,female,construction,builder,6.0,yes,no,night,2064-04-27,high,0.0,1.0
3949,53,male,agriculture,irrigation technician,6.0,no,yes,night,2068-04-27,medium,0.0,0.0
3950,45,female,manufacturing,welder,6.0,no,yes,night,2064-04-27,medium,0.0,1.0
3951,24,female,healthcare,lab technician,0.0,no,yes,day,2041-04-27,low,1.0,0.0
3952,44,male,construction,electrician,2.0,yes,yes,day,2048-04-27,high,0.0,1.0
3953,30,female,mining,blaster,1.0,no,no,day,2040-04-27,high,0.0,1.0
3954,18,female,construction,electrician,3.0,no,yes,night,2054-04-27,low,0.0,0.0
3955,36,male,mining,surveyor,9.0,no,no,night,2033-04-27,low,0.0,0.0
3956,44,female,mining,machine operator,0.0,no,no,day,2034-04-27,medium,0.0,1.0
3957,35,male,agriculture,farmer,7.0,yes,no,day,2046-04-27,low,0.0,0.0
3958,44,male,mining,blaster,3.0,no,no,night,2049-04-27,medium,1.0,1.0
3959,21,male,agriculture,farmer,9.0,yes,yes,day,2033-04-27,medium,0.0,0.0
3960,33,female,healthcare,paramedic,2.0,no,no,day,2036-04-27,medium,1.0,0.0
3961,34,male,construction,foreman,6.0,yes,yes,night,2040-04-27,medium,0.0,0.0
3962,43,female,agriculture,harvester,8.0,yes,yes,night,2060-04-27,low,0.0,0.0
3963,27,female,construction,foreman,5.0,no,yes,day,2066-04-27,low,0.0,0.0
3964,45,female,healthcare,nurse,3.0,no,no,day,2032-04-27,low,0.0,0.0
3965,44,female,construction,plumber,7.0,yes,yes,day,2055-04-27,medium,0.0,1.0
3966,29,male,mining,machine operator,4.0,yes,no,night,2046-04-27,medium,1.0,0.0
3967,51,male,construction,electrician,7.0,yes,no,night,2065-04-27,low,1.0,1.0
3968,41,male,construction,plumber,4.0,no,yes,day,2046-04-27,medium,0.0,1.0
3969,44,female,mining,machine operator,7.0,no,yes,day,2051-04-27,medium,0.0,0.0
3970,29,male,manufacturing,assembler,4.0,yes,yes,day,2044-04-27,medium,0.0,0.0
3971,21,male,manufacturing,welder,3.0,yes,yes,night,2051-04-27,high,0.0,0.0
3972,23,female,manufacturing,welder,6.0,no,yes,day,2045-04-27,medium,0.0,1.0
3973,51,male,manufacturing,technician,1.0,yes,no,day,2052-04-27,high,0.0,0.0
3974,51,female,healthcare,nurse,1.0,yes,yes,night,2025-04-30,medium,0.0,0.0
3975,40,male,healthcare,paramedic,2.0,no,yes,night,2057-04-27,medium,0.0,1.0
3976,57,female,healthcare,nurse,4.0,yes,no,day,2068-04-27,medium,0.0,1.0
3977,58,male,mining,driller,6.0,yes,no,night,2057-04-27,medium,0.0,1.0
3978,47,female,agriculture,irrigation technician,3.0,no,no,day,2051-04-27,high,0.0,1.0
3980,58,female,construction,foreman,2.0,yes,no,night,2040-04-27,medium,1.0,0.0
3981,44,female,manufacturing,quality inspector,9.0,yes,yes,day,2055-04-27,medium,0.0,1.0
3982,25,male,construction,builder,3.0,no,yes,night,2050-04-27,low,0.0,1.0
3983,45,female,healthcare,lab technician,4.0,yes,yes,day,2066-04-27,medium,0.0,0.0
3984,28,female,mining,blaster,7.0,no,no,day,2040-04-27,medium,0.0,0.0
3985,36,male,agriculture,harvester,8.0,no,no,day,2055-04-27,low,0.0,0.0
3986,46,male,manufacturing,welder,1.0,yes,no,day,2042-04-27,low,0.0,0.0
3987,50,male,mining,surveyor,3.0,yes,no,day,2063-04-27,medium,0.0,1.0
3988,40,female,mining,blaster,0.0,yes,yes,night,2039-04-27,medium,0.0,0.0
3989,59,female,mining,surveyor,3.0,no,no,day,2064-04-27,high,0.0,1.0
3990,18,male,mining,surveyor,5.0,yes,yes,night,2042-04-27,medium,0.0,0.0
3991,40,female,manufacturing,quality inspector,1.0,yes,yes,day,2067-04-27,high,0.0,0.0
3993,25,male,agriculture,irrigation technician,10.0,yes,yes,night,2059-04-27,medium,0.0,0.0
3994,52,female,agriculture,irrigation technician,4.0,no,yes,night,2068-04-27,medium,0.0,1.0
3995,37,male,mining,driller,7.0,yes,yes,day,2053-04-27,medium,0.0,0.0
3996,54,male,healthcare,paramedic,4.0,no,no,day,2058-04-27,medium,0.0,0.0
3997,25,female,healthcare,nurse,1.0,no,no,day,2060-04-27,medium,0.0,1.0
3998,50,male,manufacturing,welder,8.0,yes,no,night,2054-04-27,medium,0.0,1.0
3999,22,female,mining,machine operator,2.0,no,no,day,2037-04-27,medium,0.0,0.0
4000,29,female,manufacturing,welder,8.0,yes,no,night,2064-04-27,high,0.0,0.0
4001,27,female,construction,electrician,3.0,yes,no,day,2048-04-27,medium,1.0,1.0
4002,38,male,agriculture,farmer,4.0,yes,yes,day,2048-04-27,high,0.0,1.0
4003,28,female,agriculture,harvester,4.0,yes,yes,day,2056-04-27,low,0.0,0.0
4004,57,female,agriculture,harvester,5.0,yes,yes,day,2067-04-27,low,1.0,0.0
4005,50,male,healthcare,paramedic,12.0,no,yes,night,2042-04-27,low,0.0,0.0
4007,31,male,agriculture,farmer,5.0,no,yes,day,2032-04-27,medium,0.0,1.0
4008,25,female,mining,surveyor,3.0,no,no,day,,high,0.0,1.0
4009,37,female,manufacturing,assembler,4.0,yes,yes,night,2055-04-27,high,0.0,0.0
4010,30,male,healthcare,paramedic,6.0,yes,yes,night,2050-04-27,high,0.0,1.0
4011,34,female,mining,driller,4.0,yes,yes,night,2034-04-27,medium,0.0,0.0
4013,29,female,agriculture,irrigation technician,7.0,no,yes,night,2048-04-27,low,1.0,0.0
4014,38,female,healthcare,paramedic,2.0,no,yes,night,2063-04-27,medium,0.0,1.0
4015,44,male,agriculture,farmer,3.0,no,no,day,2049-04-27,low,1.0,0.0
4016,19,female,healthcare,nurse,9.0,yes,yes,night,2051-04-27,high,0.0,0.0
4017,41,female,healthcare,nurse,5.0,yes,yes,day,2061-04-27,medium,0.0,0.0
4018,27,male,mining,surveyor,5.0,no,yes,day,2059-04-27,medium,0.0,1.0
4019,28,female,construction,foreman,5.0,no,no,night,2033-04-27,high,0.0,1.0
4020,27,male,manufacturing,welder,7.0,no,yes,day,2051-04-27,medium,0.0,0.0
4021,38,male,construction,builder,5.0,yes,yes,night,2067-04-27,medium,0.0,0.0
4022,45,male,healthcare,lab technician,0.0,yes,yes,day,2057-04-27,medium,0.0,0.0
4023,42,male,construction,builder,11.0,yes,no,night,2067-04-27,medium,1.0,0.0
4024,35,male,healthcare,nurse,1.0,no,no,night,2055-04-27,low,0.0,0.0
4025,19,male,manufacturing,quality inspector,0.0,no,yes,night,2034-04-27,medium,0.0,0.0
4026,30,male,healthcare,lab technician,7.0,no,no,day,2039-04-27,medium,0.0,0.0
4027,36,male,mining,machine operator,8.0,no,yes,day,2043-04-27,medium,0.0,0.0
4028,35,female,construction,builder,9.0,no,yes,day,2025-04-30,medium,0.0,0.0
4029,44,female,manufacturing,quality inspector,5.0,yes,no,day,2050-04-27,medium,0.0,0.0
4030,37,male,mining,driller,5.0,no,no,night,2053-04-27,low,0.0,1.0
4031,41,female,manufacturing,technician,1.0,yes,no,night,2060-04-27,high,0.0,1.0
4032,25,female,manufacturing,quality inspector,2.0,no,yes,night,2059-04-27,medium,0.0,0.0
4033,45,female,construction,foreman,8.0,no,yes,night,2047-04-27,medium,0.0,1.0
4034,20,female,mining,blaster,5.0,no,no,night,2044-04-27,low,0.0,0.0
4035,48,female,construction,plumber,2.0,yes,no,day,2035-04-27,high,0.0,0.0
4036,55,female,mining,blaster,0.0,yes,yes,day,2048-04-27,medium,0.0,0.0
4037,53,female,agriculture,harvester,6.0,no,no,day,2066-04-27,low,0.0,0.0
4038,36,female,healthcare,lab technician,9.0,no,yes,day,,medium,0.0,0.0
4039,18,female,mining,machine operator,8.0,no,yes,day,2036-04-27,high,0.0,1.0
4040,43,female,mining,surveyor,3.0,no,yes,day,2049-04-27,high,0.0,1.0
