worker_id,age,gender,industry,job_role,experience_years,safety_training,safety_equipment_used,shift,working_hours_per_week,environment_risk,injury_history,injury_occurred
3806,34,Female,Agriculture,Farmer,7,Yes,No,Night,62,High,0,1
3807,50,Female,Healthcare,Paramedic,7,No,No,Day,40,Medium,0,0
3808,47,Male,Mining,Surveyor,4,No,No,Night,44,High,0,0
3809,32,Male,Manufacturing,Welder,3,Yes,No,Night,40,Medium,0,1
3810,56,Male,Manufacturing,Quality Inspector,5,Yes,No,Night,37,Medium,0,1
3811,36,Female,Healthcare,Paramedic,6,Yes,Yes,Day,62,Medium,0,0
3812,31,Male,Mining,Machine Operator,5,Yes,Yes,Day,36,High,0,1
3813,54,Female,Agriculture,Irrigation Technician,2,Yes,No,Night,61,High,0,1
3814,34,Male,Manufacturing,Quality Inspector,5,Yes,Yes,Day,51,Low,0,0
3815,25,Female,Mining,Surveyor,6,Yes,Yes,Night,44,Medium,0,0
3816,36,Female,Construction,Builder,6,No,Yes,Night,34,Low,0,0
3817,48,Male,Healthcare,Nurse,7,No,Yes,Night,68,Medium,0,1
3818,30,Male,Mining,Surveyor,1,Yes,No,Night,59,Low,0,0
3819,21,Female,Construction,Plumber,7,No,No,Night,35,Medium,0,0
3820,22,Male,Agriculture,Irrigation Technician,3,No,Yes,Day,68,Medium,0,0
3821,36,Male,Agriculture,Irrigation Technician,1,Yes,Yes,Day,56,Low,0,0
3822,33,Female,Agriculture,Farmer,7,No,No,Night,47,Medium,0,1
3823,46,Female,Healthcare,Paramedic,2,No,Yes,Night,48,Low,0,0
3824,29,Female,Construction,Electrician,3,No,No,Night,60,High,0,0
3825,19,Male,Healthcare,Paramedic,8,Yes,Yes,Night,45,Medium,1,1
3826,44,Female,Mining,Machine Operator,3,No,No,Day,36,High,1,0
3827,32,Female,Construction,Foreman,8,No,No,Day,68,High,0,1
3828,55,Female,Mining,Surveyor,6,Yes,No,Night,44,Medium,1,1
3829,47,Female,Mining,Blaster,6,No,No,Night,53,Low,0,0
3830,37,Female,Construction,Foreman,10,No,Yes,Night,46,Medium,0,0
3831,54,Male,Healthcare,Paramedic,4,No,No,Night,57,Low,0,1
3832,33,Male,Mining,Blaster,9,No,Yes,Day,35,High,1,1
3833,48,Male,Healthcare,Nurse,6,Yes,No,Night,56,Medium,0,0
3834,50,Female,Agriculture,Farmer,3,Yes,Yes,Night,44,Medium,1,0
3835,58,Male,Agriculture,Harvester,4,No,No,Night,40,Medium,1,0
3836,25,Female,Construction,Plumber,1,Yes,Yes,Day,62,Low,1,0
3837,53,Female,Agriculture,Farmer,4,Yes,Yes,Night,56,High,0,0
3838,22,Male,Healthcare,Lab Technician,4,No,No,Night,67,High,3,0
3839,20,Female,Healthcare,Nurse,2,No,No,Night,42,Medium,0,1
3840,57,Male,Mining,Surveyor,5,Yes,No,Day,59,Medium,0,0
3841,55,Female,Healthcare,Paramedic,11,No,Yes,Night,30,Low,0,0
3842,52,Female,Manufacturing,Welder,5,No,Yes,Day,37,Medium,0,0
3843,56,Female,Agriculture,Irrigation Technician,1,No,No,Day,56,High,0,0
3844,44,Male,Manufacturing,Assembler,4,Yes,No,Night,33,Medium,1,0
3845,32,Male,Agriculture,Irrigation Technician,6,Yes,No,Night,59,Medium,0,1
3846,24,Male,Manufacturing,Welder,5,Yes,No,Day,38,Medium,0,0
3847,44,Female,Agriculture,Irrigation Technician,2,No,No,Night,57,Low,0,1
3848,25,Female,Healthcare,Nurse,8,Yes,No,Night,66,Low,0,1
3849,55,Male,Construction,Builder,4,No,No,Night,33,Medium,0,1
3850,58,Female,Agriculture,Irrigation Technician,5,No,Yes,Night,46,Medium,0,0
3851,26,Male,Agriculture,Harvester,5,Yes,No,Night,37,Medium,1,0
3852,19,Male,Agriculture,Irrigation Technician,5,No,No,Night,41,Medium,0,0
3853,30,Female,Healthcare,Paramedic,4,No,Yes,Night,64,Low,0,1
3854,20,Female,Manufacturing,Technician,0,Yes,No,Day,39,High,1,1
3855,28,Female,Healthcare,Lab Technician,4,No,Yes,Night,57,High,0,0
3856,31,Male,Construction,Electrician,6,Yes,No,Day,55,Medium,0,0
3857,56,Male,Agriculture,Harvester,9,No,Yes,Night,53,Medium,2,1
3858,45,Male,Healthcare,Nurse,1,Yes,Yes,Day,39,High,0,0
3859,22,Female,Manufacturing,Quality Inspector,6,Yes,No,Night,45,Low,1,0
3860,45,Female,Mining,Surveyor,6,Yes,Yes,Night,65,High,0,0
3861,57,Female,Healthcare,Lab Technician,4,No,No,Day,31,Low,0,0
3862,18,Female,Manufacturing,Quality Inspector,7,Yes,No,Night,32,High,0,0
3863,40,Male,Manufacturing,Quality Inspector,3,No,Yes,Day,45,High,0,0
3864,56,Female,Construction,Plumber,4,No,Yes,Night,61,Medium,1,0
3865,30,Female,Construction,Plumber,2,No,Yes,Night,66,Medium,0,0
3866,45,Female,Agriculture,Irrigation Technician,1,Yes,Yes,Night,65,Low,0,0
3867,42,Female,Agriculture,Irrigation Technician,7,No,Yes,Night,54,Low,0,0
3868,49,Female,Mining,Surveyor,3,No,Yes,Night,64,Medium,0,1
3869,22,Female,Healthcare,Lab Technician,5,Yes,No,Day,56,Medium,0,0
3870,18,Male,Manufacturing,Technician,1,Yes,No,Night,37,Medium,0,1
3871,54,Male,Healthcare,Nurse,10,No,Yes,Day,65,Medium,0,0
3872,29,Male,Healthcare,Nurse,2,Yes,No,Night,44,Medium,1,0
3873,24,Male,Mining,Blaster,2,No,Yes,Night,60,Medium,0,1
3874,51,Female,Manufacturing,Assembler,3,No,Yes,Night,36,Medium,0,0
3875,44,Male,Mining,Machine Operator,3,Yes,No,Day,64,Medium,0,0
3876,57,Female,Construction,Foreman,4,No,Yes,Night,50,High,0,0
3877,44,Male,Healthcare,Paramedic,3,No,No,Night,59,Low,1,0
3878,26,Male,Mining,Machine Operator,6,Yes,Yes,Night,68,Medium,0,1
3879,29,Female,Agriculture,Farmer,2,Yes,Yes,Day,40,Low,1,0
3880,27,Female,Agriculture,Farmer,5,No,Yes,Night,47,Medium,1,0
3881,24,Female,Construction,Electrician,4,No,Yes,Night,37,Medium,0,0
3882,55,Female,Construction,Foreman,8,Yes,No,Day,65,Low,0,0
3883,51,Female,Mining,Blaster,0,Yes,No,Night,33,High,0,0
3884,46,Female,Construction,Electrician,4,Yes,Yes,Night,34,Low,0,0
3885,37,Female,Healthcare,Nurse,8,No,Yes,Day,56,High,0,1
3886,58,Female,Construction,Foreman,8,Yes,Yes,Day,41,Medium,1,1
3887,42,Male,Agriculture,Farmer,4,No,Yes,Night,60,High,1,0
3888,31,Male,Healthcare,Nurse,7,No,Yes,Night,41,High,0,0
3889,22,Female,Manufacturing,Quality Inspector,4,No,No,Night,42,Medium,1,1
3890,24,Male,Manufacturing,Welder,3,No,No,Night,40,Low,0,1
3891,25,Male,Mining,Blaster,7,No,Yes,Day,58,Medium,0,1
3892,20,Male,Healthcare,Nurse,4,No,Yes,Day,58,Low,0,0
3893,41,Male,Construction,Builder,4,No,No,Night,41,Medium,0,1
3894,37,Female,Construction,Plumber,0,Yes,No,Night,37,Medium,0,0
3895,28,Male,Agriculture,Farmer,12,No,Yes,Day,34,Low,0,0
3896,48,Male,Manufacturing,Assembler,5,Yes,Yes,Night,57,Low,0,1
3897,52,Male,Agriculture,Harvester,0,Yes,Yes,Night,54,High,0,1
3898,51,Female,Healthcare,Paramedic,1,No,Yes,Day,62,High,1,1
3899,41,Male,Healthcare,Paramedic,0,Yes,No,Night,48,Low,0,0
3900,57,Male,Construction,Plumber,13,No,No,Night,63,Medium,0,1
3901,32,Male,Mining,Machine Operator,1,Yes,No,Day,51,Low,0,1
3902,27,Male,Construction,Foreman,7,No,Yes,Night,37,High,0,0
3903,46,Male,Agriculture,Farmer,9,Yes,No,Night,37,Medium,0,0
3904,31,Female,Healthcare,Paramedic,8,No,No,Day,63,Medium,1,0
3905,55,Male,Mining,Machine Operator,2,No,Yes,Day,35,Medium,0,1
3906,18,Female,Manufacturing,Assembler,1,Yes,Yes,Night,59,Low,1,0
3907,34,Male,Mining,Machine Operator,7,Yes,Yes,Night,51,Medium,0,0
3908,48,Female,Mining,Driller,4,Yes,No,Night,69,High,0,1
3909,21,Male,Healthcare,Paramedic,4,Yes,No,Day,41,Low,0,0
3910,47,Female,Agriculture,Irrigation Technician,6,Yes,No,Day,47,Medium,0,0
3911,43,Male,Mining,Driller,6,Yes,No,Day,65,Medium,0,1
3912,40,Female,Construction,Foreman,11,No,Yes,Day,43,High,0,1
3913,29,Male,Construction,Electrician,4,No,Yes,Night,49,Low,0,0
3914,24,Male,Construction,Builder,4,No,No,Night,52,Low,0,0
3915,49,Female,Manufacturing,Assembler,4,No,No,Night,64,Medium,1,0
3916,28,Female,Agriculture,Irrigation Technician,0,Yes,Yes,Day,61,Medium,0,0
3917,56,Male,Manufacturing,Assembler,0,Yes,Yes,Day,38,Low,0,0
3918,52,Female,Manufacturing,Technician,4,Yes,Yes,Night,66,High,0,0
3919,26,Male,Construction,Foreman,1,No,No,Day,61,High,0,0
3920,25,Male,Mining,Driller,0,No,No,Night,63,High,1,0
3921,50,Male,Construction,Plumber,3,Yes,No,Night,34,Low,1,1
3922,29,Female,Mining,Machine Operator,4,Yes,No,Day,64,Low,0,0
3923,19,Female,Healthcare,Lab Technician,1,Yes,No,Night,60,Medium,0,1
3924,19,Male,Healthcare,Nurse,1,No,No,Day,68,Medium,1,1
3925,31,Male,Construction,Foreman,0,Yes,No,Day,40,Low,0,0
3926,26,Female,Agriculture,Farmer,6,No,No,Night,61,High,0,1
3927,34,Female,Healthcare,Paramedic,5,Yes,Yes,Night,45,Medium,0,0
3928,56,Female,Construction,Builder,1,No,Yes,Day,60,Medium,0,0
3929,42,Male,Manufacturing,Quality Inspector,12,No,No,Day,32,Medium,0,1
3930,44,Female,Healthcare,Lab Technician,6,No,No,Night,66,High,0,0
3931,42,Male,Mining,Blaster,5,No,No,Night,59,Medium,0,0
3932,26,Female,Healthcare,Paramedic,10,No,No,Night,60,Medium,0,1
3933,22,Male,Construction,Foreman,5,Yes,No,Day,60,Low,0,0
3934,40,Male,Manufacturing,Technician,3,Yes,Yes,Night,64,High,1,1
3935,54,Female,Healthcare,Lab Technician,0,No,Yes,Night,57,Medium,1,1
3936,31,Female,Construction,Electrician,4,Yes,Yes,Day,40,High,1,0
3937,24,Male,Construction,Foreman,3,No,No,Night,40,Medium,0,1
3938,24,Male,Manufacturing,Quality Inspector,7,Yes,No,Day,36,Medium,2,0
3939,45,Male,Healthcare,Paramedic,2,No,Yes,Day,47,Low,0,0
3940,46,Female,Healthcare,Nurse,2,Yes,Yes,Night,35,Low,0,0
3941,44,Male,Mining,Machine Operator,0,No,Yes,Day,46,Low,0,0
3942,29,Male,Agriculture,Farmer,5,Yes,Yes,Night,40,Low,1,0
3943,59,Male,Mining,Machine Operator,3,No,No,Day,40,Medium,0,0
3944,32,Female,Mining,Machine Operator,6,Yes,Yes,Night,68,Medium,0,0
3945,23,Male,Healthcare,Paramedic,3,No,Yes,Day,31,Medium,0,0
3946,38,Male,Agriculture,Harvester,3,Yes,No,Night,40,Low,0,1
3947,51,Female,Construction,Plumber,2,No,No,Day,44,Low,1,1
3948,35,Female,Construction,Builder,6,Yes,No,Night,64,High,0,1
3949,53,Male,Agriculture,Irrigation Technician,6,No,Yes,Night,68,Medium,0,0
3950,45,Female,Manufacturing,Welder,6,No,Yes,Night,64,Medium,0,1
3951,24,Female,Healthcare,Lab Technician,0,No,Yes,Day,41,Low,1,0
3952,44,Male,Construction,Electrician,2,Yes,Yes,Day,48,High,0,1
3953,30,Female,Mining,Blaster,1,No,No,Day,40,High,0,1
3954,18,Female,Construction,Electrician,3,No,Yes,Night,54,Low,0,0
3955,36,Male,Mining,Surveyor,9,No,No,Night,33,Low,0,0
3956,44,Female,Mining,Machine Operator,0,No,No,Day,34,Medium,0,1
3957,35,Male,Agriculture,Farmer,7,Yes,No,Day,46,Low,0,0
3958,44,Male,Mining,Blaster,3,No,No,Night,49,Medium,1,1
3959,21,Male,Agriculture,Farmer,9,Yes,Yes,Day,33,Medium,0,0
3960,33,Female,Healthcare,Paramedic,2,No,No,Day,36,Medium,1,0
3961,34,Male,Construction,Foreman,6,Yes,Yes,Night,40,Medium,0,0
3962,43,Female,Agriculture,Harvester,8,Yes,Yes,Night,60,Low,0,0
3963,27,Female,Construction,Foreman,5,No,Yes,Day,66,Low,0,0
3964,45,Female,Healthcare,Nurse,3,No,No,Day,32,Low,0,0
3965,44,Female,Construction,Plumber,7,Yes,Yes,Day,55,Medium,0,1
3966,29,Male,Mining,Machine Operator,4,Yes,No,Night,46,Medium,1,0
3967,51,Male,Construction,Electrician,7,Yes,No,Night,65,Low,1,1
3968,41,Male,Construction,Plumber,4,No,Yes,Day,46,Medium,0,1
3969,44,Female,Mining,Machine Operator,7,No,Yes,Day,51,Medium,0,0
3970,29,Male,Manufacturing,Assembler,4,Yes,Yes,Day,44,Medium,0,0
3971,21,Male,Manufacturing,Welder,3,Yes,Yes,Night,51,High,0,0
3972,23,Female,Manufacturing,Welder,6,No,Yes,Day,45,Medium,0,1
3973,51,Male,Manufacturing,Technician,1,Yes,No,Day,52,High,0,0
3974,51,Female,Healthcare,Nurse,1,Yes,Yes,Night,30,Medium,0,0
3975,40,Male,Healthcare,Paramedic,2,No,Yes,Night,57,Medium,0,1
3976,57,Female,Healthcare,Nurse,4,Yes,No,Day,68,Medium,0,1
3977,58,Male,Mining,Driller,6,Yes,No,Night,57,Medium,0,1
3978,47,Female,Agriculture,Irrigation Technician,3,No,No,Day,51,High,0,1
3979,19,Male,Manufacturing,Technician,5,No,Yes,Night,44,High,1,1
3980,58,Female,Construction,Foreman,2,Yes,No,Night,40,Medium,1,0
3981,44,Female,Manufacturing,Quality Inspector,9,Yes,Yes,Day,55,Medium,0,1
3982,25,Male,Construction,Builder,3,No,Yes,Night,50,Low,0,1
3983,45,Female,Healthcare,Lab Technician,4,Yes,Yes,Day,66,Medium,0,0
3984,28,Female,Mining,Blaster,7,No,No,Day,40,Medium,0,0
3985,36,Male,Agriculture,Harvester,8,No,No,Day,55,Low,0,0
3986,46,Male,Manufacturing,Welder,1,Yes,No,Day,42,Low,0,0
3987,50,Male,Mining,Surveyor,3,Yes,No,Day,63,Medium,0,1
3988,40,Female,Mining,Blaster,0,Yes,Yes,Night,39,Medium,0,0
3989,59,Female,Mining,Surveyor,3,No,No,Day,64,High,0,1
3990,18,Male,Mining,Surveyor,5,Yes,Yes,Night,42,Medium,0,0
3991,40,Female,Manufacturing,Quality Inspector,1,Yes,Yes,Day,67,High,0,0
3992,53,Female,Manufacturing,Quality Inspector,1,No,No,Day,54,High,1,1
3993,25,Male,Agriculture,Irrigation Technician,10,Yes,Yes,Night,59,Medium,0,0
3994,52,Female,Agriculture,Irrigation Technician,4,No,Yes,Night,68,Medium,0,1
3995,37,Male,Mining,Driller,7,Yes,Yes,Day,53,Medium,0,0
3996,54,Male,Healthcare,Paramedic,4,No,No,Day,58,Medium,0,0
3997,25,Female,Healthcare,Nurse,1,No,No,Day,60,Medium,0,1
3998,50,Male,Manufacturing,Welder,8,Yes,No,Night,54,Medium,0,1
3999,22,Female,Mining,Machine Operator,2,No,No,Day,37,Medium,0,0
4000,29,Female,Manufacturing,Welder,8,Yes,No,Night,64,High,0,0
4001,27,Female,Construction,Electrician,3,Yes,No,Day,48,Medium,1,1
4002,38,Male,Agriculture,Farmer,4,Yes,Yes,Day,48,High,0,1
4003,28,Female,Agriculture,Harvester,4,Yes,Yes,Day,56,Low,0,0
4004,57,Female,Agriculture,Harvester,5,Yes,Yes,Day,67,Low,1,0
4005,50,Male,Healthcare,Paramedic,12,No,Yes,Night,42,Low,0,0
4006,48,Female,Agriculture,Farmer,8,Yes,No,Day,39,Medium,1,1
4007,31,Male,Agriculture,Farmer,5,No,Yes,Day,32,Medium,0,1
4008,25,Female,Mining,Surveyor,3,No,No,Day,31,High,0,1
4009,37,Female,Manufacturing,Assembler,4,Yes,Yes,Night,55,High,0,0
4010,30,Male,Healthcare,Paramedic,6,Yes,Yes,Night,50,High,0,1
4011,34,Female,Mining,Driller,4,Yes,Yes,Night,34,Medium,0,0
4012,59,Male,Mining,Blaster,3,No,Yes,Night,62,Medium,2,0
4013,29,Female,Agriculture,Irrigation Technician,7,No,Yes,Night,48,Low,1,0
4014,38,Female,Healthcare,Paramedic,2,No,Yes,Night,63,Medium,0,1
4015,44,Male,Agriculture,Farmer,3,No,No,Day,49,Low,1,0
4016,19,Female,Healthcare,Nurse,9,Yes,Yes,Night,51,High,0,0
4017,41,Female,Healthcare,Nurse,5,Yes,Yes,Day,61,Medium,0,0
4018,27,Male,Mining,Surveyor,5,No,Yes,Day,59,Medium,0,1
4019,28,Female,Construction,Foreman,5,No,No,Night,33,High,0,1
4020,27,Male,Manufacturing,Welder,7,No,Yes,Day,51,Medium,0,0
4021,38,Male,Construction,Builder,5,Yes,Yes,Night,67,Medium,0,0
4022,45,Male,Healthcare,Lab Technician,0,Yes,Yes,Day,57,Medium,0,0
4023,42,Male,Construction,Builder,11,Yes,No,Night,67,Medium,1,0
4024,35,Male,Healthcare,Nurse,1,No,No,Night,55,Low,0,0
4025,19,Male,Manufacturing,Quality Inspector,0,No,Yes,Night,34,Medium,0,0
4026,30,Male,Healthcare,Lab Technician,7,No,No,Day,39,Medium,0,0
4027,36,Male,Mining,Machine Operator,8,No,Yes,Day,43,Medium,0,0
4028,35,Female,Construction,Builder,9,No,Yes,Day,30,Medium,0,0
4029,44,Female,Manufacturing,Quality Inspector,5,Yes,No,Day,50,Medium,0,0
4030,37,Male,Mining,Driller,5,No,No,Night,53,Low,0,1
4031,41,Female,Manufacturing,Technician,1,Yes,No,Night,60,High,0,1
4032,25,Female,Manufacturing,Quality Inspector,2,No,Yes,Night,59,Medium,0,0
4033,45,Female,Construction,Foreman,8,No,Yes,Night,47,Medium,0,1
4034,20,Female,Mining,Blaster,5,No,No,Night,44,Low,0,0
4035,48,Female,Construction,Plumber,2,Yes,No,Day,35,High,0,0
4036,55,Female,Mining,Blaster,0,Yes,Yes,Day,48,Medium,0,0
4037,53,Female,Agriculture,Harvester,6,No,No,Day,66,Low,0,0
4038,36,Female,Healthcare,Lab Technician,9,No,Yes,Day,31,Medium,0,0
4039,18,Female,Mining,Machine Operator,8,No,Yes,Day,36,High,0,1
4040,43,Female,Mining,Surveyor,3,No,Yes,Day,49,High,0,1
4041,25,Male,Agriculture,Harvester,5,Yes,No,Night,30,Medium,0,1
4042,59,Female,Mining,Blaster,2,No,Yes,Day,35,Medium,0,1
4043,59,Female,Construction,Electrician,0,No,No,Day,33,Medium,1,1
4044,28,Female,Healthcare,Nurse,9,No,Yes,Night,49,Low,0,0
4045,31,Male,Agriculture,Harvester,2,Yes,Yes,Day,67,Low,0,1
4046,18,Male,Mining,Surveyor,1,No,Yes,Night,47,Medium,0,0
4047,53,Female,Agriculture,Farmer,4,No,Yes,Night,35,High,0,1
4048,53,Female,Construction,Foreman,2,No,No,Night,54,Low,0,1
4049,56,Male,Construction,Foreman,7,No,Yes,Night,32,Low,0,1
4050,25,Female,Manufacturing,Welder,5,No,No,Day,43,Low,1,0
4051,29,Male,Agriculture,Farmer,7,Yes,Yes,Night,41,Low,0,0
4052,34,Female,Healthcare,Lab Technician,2,No,Yes,Day,37,Medium,0,1
4053,37,Female,Manufacturing,Assembler,5,Yes,Yes,Day,45,Medium,0,0
4054,45,Female,Healthcare,Paramedic,7,Yes,Yes,Day,65,Low,0,0
4055,28,Female,Agriculture,Harvester,3,No,No,Day,68,Medium,0,1
4056,35,Female,Healthcare,Nurse,2,Yes,No,Day,41,Medium,1,0
4057,33,Female,Construction,Plumber,8,No,No,Day,66,Low,0,0
4058,55,Male,Agriculture,Harvester,4,No,No,Day,32,Medium,0,0
4059,21,Male,Agriculture,Harvester,3,No,Yes,Night,65,Medium,0,1
4060,25,Male,Agriculture,Farmer,6,Yes,Yes,Night,45,Medium,0,0
4061,41,Female,Construction,Builder,3,Yes,Yes,Night,65,Low,0,0
4062,41,Female,Mining,Blaster,5,No,Yes,Day,63,High,1,0
4063,48,Female,Construction,Electrician,6,No,Yes,Night,34,Medium,0,0
4064,57,Male,Healthcare,Lab Technician,6,No,Yes,Day,31,Low,0,0
4065,37,Male,Mining,Surveyor,8,Yes,Yes,Day,55,Low,0,1
4066,50,Female,Construction,Builder,7,Yes,No,Day,51,Medium,0,1
4067,21,Female,Agriculture,Farmer,9,Yes,No,Day,40,Medium,0,1
4068,27,Female,Healthcare,Nurse,4,No,Yes,Night,37,Medium,1,0
4069,49,Male,Healthcare,Paramedic,0,No,No,Day,57,Low,0,0
4070,29,Female,Agriculture,Farmer,3,No,No,Night,50,Medium,1,0
4071,46,Female,Agriculture,Farmer,6,No,No,Night,36,Medium,0,1
4072,26,Female,Healthcare,Lab Technician,6,Yes,Yes,Day,35,High,0,0
4073,29,Female,Healthcare,Paramedic,9,No,Yes,Day,66,Low,0,0
4074,59,Female,Mining,Driller,1,No,Yes,Day,45,High,0,0
4075,48,Male,Healthcare,Paramedic,0,Yes,No,Day,40,Low,1,0
4076,47,Female,Healthcare,Paramedic,4,Yes,Yes,Day,60,Medium,3,1
4077,53,Male,Healthcare,Nurse,3,Yes,Yes,Day,67,High,0,0
4078,41,Female,Construction,Foreman,0,No,No,Day,66,Low,0,1
4079,18,Male,Agriculture,Harvester,5,No,No,Day,55,Low,0,1
4080,32,Female,Healthcare,Paramedic,3,No,No,Night,37,Medium,0,1
4081,24,Female,Construction,Plumber,5,Yes,No,Day,58,High,0,1
4082,29,Male,Agriculture,Harvester,3,Yes,Yes,Night,49,Medium,0,0
4083,40,Female,Mining,Blaster,9,No,Yes,Night,48,Medium,1,1
4084,49,Male,Manufacturing,Welder,5,Yes,No,Day,49,Low,0,1
4085,30,Male,Mining,Machine Operator,5,No,Yes,Day,60,Low,0,0
4086,39,Male,Mining,Driller,4,No,No,Night,60,Low,0,0
4087,46,Female,Manufacturing,Technician,2,No,No,Day,61,Low,0,1
4088,42,Female,Construction,Plumber,9,No,No,Day,62,Low,0,0
4089,24,Male,Mining,Machine Operator,4,Yes,Yes,Night,54,Low,0,1
4090,44,Female,Mining,Blaster,8,Yes,No,Night,54,High,0,0
4091,21,Female,Agriculture,Irrigation Technician,4,Yes,No,Night,50,Low,1,0
4092,52,Female,Healthcare,Nurse,5,No,Yes,Night,53,Medium,0,1
4093,55,Female,Agriculture,Farmer,1,No,No,Day,47,High,1,0
4094,18,Female,Agriculture,Harvester,9,No,Yes,Night,38,Medium,0,0
4095,47,Male,Agriculture,Harvester,8,Yes,No,Night,57,Medium,1,0
4096,43,Male,Mining,Machine Operator,6,No,No,Day,42,Medium,0,1
4097,52,Female,Agriculture,Harvester,6,Yes,Yes,Day,40,Medium,0,0
4098,30,Female,Manufacturing,Assembler,7,Yes,No,Night,41,Medium,0,0
4099,37,Female,Healthcare,Nurse,4,Yes,Yes,Night,58,Medium,0,1
4100,59,Female,Manufacturing,Technician,3,Yes,Yes,Day,48,Low,1,0
4101,49,Male,Agriculture,Harvester,7,No,No,Day,58,Medium,0,0
4102,52,Male,Agriculture,Irrigation Technician,9,No,Yes,Day,35,Medium,0,1
4103,26,Male,Mining,Blaster,6,Yes,Yes,Day,57,Low,0,1
4104,42,Male,Manufacturing,Quality Inspector,2,No,Yes,Night,64,Low,0,0
4105,42,Male,Manufacturing,Technician,11,Yes,Yes,Day,33,Low,0,0
4106,31,Male,Construction,Electrician,2,No,No,Day,62,Medium,0,0
4107,49,Female,Construction,Foreman,3,Yes,Yes,Day,46,Low,0,0
4108,42,Male,Manufacturing,Technician,1,No,No,Day,37,Medium,0,1
4109,48,Female,Healthcare,Paramedic,5,No,Yes,Day,65,Low,0,0
4110,21,Male,Mining,Driller,0,Yes,No,Day,65,Medium,0,0
4111,55,Female,Construction,Foreman,7,Yes,No,Night,54,Low,0,0
4112,18,Male,Agriculture,Farmer,5,Yes,No,Night,40,Medium,0,0
4113,30,Male,Healthcare,Lab Technician,4,No,Yes,Night,64,High,0,1
4114,30,Female,Construction,Builder,9,No,No,Night,36,Low,0,1
4115,25,Male,Agriculture,Farmer,4,Yes,Yes,Day,68,High,0,0
4116,21,Male,Agriculture,Irrigation Technician,0,No,No,Day,59,Low,1,1
4117,45,Female,Construction,Electrician,9,No,No,Day,58,High,1,0
4118,27,Female,Manufacturing,Welder,0,No,No,Night,57,Medium,0,1
4119,37,Female,Manufacturing,Welder,2,No,Yes,Day,57,Low,0,0
4120,31,Male,Agriculture,Farmer,9,No,No,Day,51,Medium,1,0
4121,32,Female,Construction,Builder,10,No,No,Day,52,High,0,1
4122,49,Male,Manufacturing,Technician,6,No,Yes,Night,30,Medium,0,0
4123,53,Male,Construction,Builder,1,No,Yes,Day,65,Low,0,0
4124,45,Male,Manufacturing,Quality Inspector,0,No,Yes,Day,55,Medium,0,0
4125,20,Male,Healthcare,Paramedic,5,Yes,Yes,Day,41,Medium,0,1
4126,43,Male,Manufacturing,Assembler,8,Yes,No,Night,43,Medium,0,0
4127,25,Female,Construction,Foreman,4,Yes,No,Day,44,Medium,0,0
4128,25,Female,Manufacturing,Quality Inspector,5,No,Yes,Day,39,Low,0,0
4129,54,Male,Healthcare,Paramedic,2,Yes,Yes,Night,64,Medium,0,0
4130,54,Male,Healthcare,Paramedic,6,Yes,No,Day,68,High,0,0
4131,32,Female,Healthcare,Lab Technician,6,No,Yes,Day,67,Low,1,0
4132,54,Male,Construction,Plumber,2,Yes,Yes,Day,63,Medium,0,1
4133,32,Female,Construction,Builder,5,No,Yes,Day,42,Medium,0,0
4134,35,Male,Construction,Electrician,0,No,Yes,Night,62,Low,0,0
4135,21,Male,Agriculture,Farmer,7,No,Yes,Day,33,Low,0,0
4136,52,Female,Healthcare,Nurse,3,No,No,Night,39,Low,0,1
4137,39,Male,Mining,Machine Operator,12,Yes,Yes,Night,49,High,1,1
4138,49,Male,Construction,Plumber,5,No,No,Day,46,Medium,0,0
4139,54,Female,Agriculture,Harvester,8,Yes,No,Night,39,Low,0,0
4140,51,Female,Construction,Plumber,1,No,Yes,Day,38,Low,0,1
4141,38,Male,Manufacturing,Assembler,3,Yes,No,Night,45,Medium,0,0
4142,18,Male,Agriculture,Harvester,6,Yes,Yes,Day,64,Low,2,0
4143,57,Male,Mining,Machine Operator,6,Yes,Yes,Night,49,Low,0,0
4144,21,Male,Construction,Electrician,7,Yes,No,Day,58,High,0,0
4145,36,Female,Manufacturing,Welder,5,No,Yes,Day,44,High,0,1
4146,21,Male,Construction,Electrician,8,Yes,No,Night,50,Low,0,0
4147,54,Female,Healthcare,Paramedic,4,No,No,Day,61,Low,0,0
4148,33,Female,Mining,Surveyor,6,No,No,Day,43,High,0,1
4149,49,Female,Healthcare,Nurse,4,No,No,Night,41,Low,0,1
4150,53,Female,Construction,Plumber,7,No,Yes,Day,36,Medium,0,1
4151,55,Female,Mining,Machine Operator,6,No,Yes,Night,54,High,0,1
4152,58,Male,Agriculture,Irrigation Technician,5,Yes,No,Day,43,Low,0,0
4153,24,Male,Mining,Surveyor,1,No,No,Day,48,Medium,1,1
4154,24,Female,Agriculture,Farmer,6,Yes,No,Night,45,Low,0,0
4155,28,Male,Agriculture,Irrigation Technician,4,Yes,Yes,Night,49,Medium,0,0
4156,21,Female,Construction,Electrician,6,No,No,Day,36,Medium,1,0
4157,32,Female,Manufacturing,Assembler,8,No,No,Day,69,High,0,1
4158,52,Female,Agriculture,Irrigation Technician,1,Yes,Yes,Day,31,Low,1,0
4159,52,Female,Manufacturing,Welder,5,No,No,Day,64,Medium,0,0
4160,20,Female,Construction,Electrician,3,Yes,Yes,Day,35,High,0,1
